key,symbol,name,address,decimals,blockchain
BAL-47F1,BAL,BAL,0x4158734D47Fc9692176B5085E0F52ee0Da5d47F1,18,coinbase_base
BLUE-c774,BLUE,BLUE,0x30136B90e532141FeD006c61105cff3668b5c774,18,coinbase_base
cbETH-Ec22,cbETH,cbETH,0x2Ae3F1Ec7F1F5012CFEab0185bfc7aa3cf0DEc22,18,coinbase_base
COC-394d,COC,COC,0xE2B21D4684b2bA62F3BE1FE286eacb90D26E394d,18,coinbase_base
COMP-40E0,COMP,COMP,0x9e1028F5F1D5eDE59748FFceE5532509976840E0,18,coinbase_base
CRV-0415,CRV,CRV,0x8Ee73c484A26e0A5df2Ee2a4960B789967dd0415,18,coinbase_base
DAI-B0Cb,DAI,DAI,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,18,coinbase_base
DOLA-3191,DOLA,DOLA,0x4621b7A9c75199271F773Ebd9A499dbd165c3191,18,coinbase_base
FARM-4034,FARM,FARM,0xD08a2917653d4E460893203471f0000826fb4034,18,coinbase_base
GRG-7d60,GRG,GRG,0x09188484e1Ab980DAeF53a9755241D759C5B7d60,18,coinbase_base
HAN-96f3,HAN,HAN,0x9e5AAC1Ba1a2e6aEd6b32689DFcF62A509Ca96f3,18,coinbase_base
HANeP-6747,HANeP,HANeP,0x3e7eF8f50246f725885102E8238CBba33F276747,18,coinbase_base
HOP-a3CC,HOP,HOP,0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC,18,coinbase_base
iFARM-77Ea,iFARM,iFARM,0xE7798f023fC62146e8Aa1b36Da45fb70855a77Ea,18,coinbase_base
INFC-2E42,INFC,INFC,0x235226d2050C001FE78dED104364F9C2eB852E42,18,coinbase_base
MBS-e39D,MBS,MBS,0x8Fbd0648971d56f1f2c35Fa075Ff5Bc75fb0e39D,18,coinbase_base
NFTE-fd20,NFTE,NFTE,0xc2106ca72996e49bBADcB836eeC52B765977fd20,18,coinbase_base
PLG-3bf0,PLG,PLG,0x7C34073C56285944F9A5384137186abFAe1C3bf0,18,coinbase_base
rETH-624c,rETH,rETH,0xB6fe221Fe9EeF5aBa221c348bA20A1Bf5e73624c,18,coinbase_base
RPL-d302,RPL,RPL,0x1f73EAf55d696BFFA9b0EA16fa987B93b0f4d302,18,coinbase_base
SUSHI-AFBA,SUSHI,SUSHI,0x7D49a065D17d6d4a55dc13649901fdBB98B2AFBA,18,coinbase_base
tBTC-794b,tBTC,tBTC,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,18,coinbase_base
THALES-C249,THALES,THALES,0xf34e0cff046e154CAfCae502C7541b9E5FD8C249,18,coinbase_base
TRAC-ba23,TRAC,TRAC,0xA81a52B4dda010896cDd386C7fBdc5CDc835ba23,18,coinbase_base
USDbC-b6CA,USDbC,USDbC,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,6,coinbase_base
WETH-0006,WETH,WETH,0x4200000000000000000000000000000000000006,18,coinbase_base
ZRX-79D0,ZRX,ZRX,0x3bB4445D30AC020a84c1b5A8A2C6248ebC9779D0,18,coinbase_base
UAPE-Af0B,UAPE,UAPE,0x88399348f1bE999a22cF17C3ADd5b7709b53Af0B,18,coinbase_base
BBMX-c914,BBMX,BBMX,0x498932AE685aC0C79Cb74a20F8aAf9bEaF22c914,18,coinbase_base
Toshi-D77d,Toshi,Toshi,0xB0fBcB979806A54D4262efC2D30443a35A02D77d,8,coinbase_base
BASED-3476,BASED,BASED,0xD4BE5C874945AEcd9243c0E518C2C96fe7403476,18,coinbase_base
BSDINU-062e,BSDINU,BSDINU,0xf3740954B530527c873D583651B2eF16D431062e,18,coinbase_base
🫂V0-5614,🫂V0,🫂V0,0x09b80F636802d98F19F8Bf1A3BE10FA41Cf45614,18,coinbase_base
Punk-4ccA,Punk,Punk,0x28eD8909de1b3881400413Ea970ccE377a004ccA,18,coinbase_base
PRIME-D21b,PRIME,PRIME,0xfA980cEd6895AC314E7dE34Ef1bFAE90a5AdD21b,18,coinbase_base
FOO-73B9,FOO,FOO,0x4B1b0cE9613Cd9Ffc490b0Ea7947238a056d73B9,18,coinbase_base
UDOGE-9687,UDOGE,UDOGE,0x3c4b8061CDEd46a0D705A6BE8722F11b8A7D9687,6,coinbase_base
YAB-4806,YAB,YAB,0x4B28fA45ea3a2aA3a2a5fF65bc6096EFB62E4806,18,coinbase_base
Roshi-89cA,Roshi,Roshi,0x2bC254853c5d58FF19DEeA6b574bb2F3eB9289cA,18,coinbase_base
phoenix-a86A,phoenix,phoenix,0x6922bf6133bb200153D8D41921CE14A03865a86A,9,coinbase_base
GOLD-d3E4,GOLD,GOLD,0xbeFD5C25A59ef2C1316c5A4944931171F30Cd3E4,18,coinbase_base
TEST-c127,TEST,TEST,0x2e1d05399319fd14d1dF28E7109D8A990C4Fc127,18,coinbase_base
BASEB-4d74,BASEB,BASEB,0x542B25497Be740e12D69cDacF85912Be0d054d74,18,coinbase_base
BOYS-4759,BOYS,BOYS,0x4BD8333A480322abf385497227f521B5ADF94759,18,coinbase_base
BDOGE-15A4,BDOGE,BDOGE,0x0A467E4385EB3Bd891A7CD950B929D21e5BD15A4,18,coinbase_base
BMOON-C343,BMOON,BMOON,0x06015A624e6a924c877B57868247bf46cc40C343,18,coinbase_base
UPLONLY-e0E5,UPLONLY,UPLONLY,0x03e41b83624e77F84bAf69c5F9D27FCf6197e0E5,18,coinbase_base
BROZ-802c,BROZ,BROZ,0x5165D9c49D2d6467ed82Cca0A8e1561C50AD802c,18,coinbase_base
RLB-393c,RLB,RLB,0xcbffb5f50B27E8437300083064bE69626085393c,18,coinbase_base
mr.b-2e83,mr.b,mr.b,0x0c547534fAc674E323A41A9DE8931Ebc21212e83,18,coinbase_base
DHADRIEN-f43c,DHADRIEN,DHADRIEN,0x4a292Bd0F963A9146D8e5B6A8aA34BdD0848f43c,18,coinbase_base
BET-5443,BET,BET,0x527bB8424126a16fdDf2a86E2504b5eD95de5443,18,coinbase_base
SHIKINU-EaFD,SHIKINU,SHIKINU,0x3DC12F295dc5A8cf90b68F5a6b9164C75BbBEaFD,18,coinbase_base
PANDA-F493,PANDA,PANDA,0x9ed58dae43E40669a3903582131aE523bba2F493,18,coinbase_base
bshib-7110,bshib,bshib,0xCCaeD52539987D3af40662b93D4Bf424E86E7110,9,coinbase_base
ASS-f3Bf,ASS,ASS,0x3E02E03B9e9a64dFb47C766d49CaDb75e672f3Bf,18,coinbase_base
BITCOIN-3e34,BITCOIN,BITCOIN,0xbDFa96234Fd62089c81fDe2e81cC686F74063e34,9,coinbase_base
BASE-D48F,BASE,BASE,0x0bf0bA3962a189d56F358143f38b7Ffd26B8D48F,18,coinbase_base
PIPPIN-7ff5,PIPPIN,PIPPIN,0xA8fABbEbfAA4079B567c9D8662bF6Ae8793A7ff5,18,coinbase_base
$BRE-Bb2e,$BRE,$BRE,0xB6C3c2baa0dF3A526D945C71095a38334f1cBb2e,9,coinbase_base
Clown-10aA,Clown,Clown,0x4Bd3bcb855892ECe8c026129DF2a5b7215Bf10aA,18,coinbase_base
COY-bdC7,COY,COY,0x0090d5BA792f2EB066cA51A7bA554db3F976bdC7,18,coinbase_base
X Based-77da,X Based,X Based,0x420f1D2F38bCacdA17Ab85DccE500a3fC0e177da,18,coinbase_base
SHARD-dD24,SHARD,SHARD,0x52c45D3068c937CB1e6b4A7f2c2A66b85056dD24,8,coinbase_base
AKITA-F10F,AKITA,AKITA,0xad1a4f25485Cbfeb9c58ef866CFec33c98D0F10F,18,coinbase_base
TUMBLR-1463,TUMBLR,TUMBLR,0xea788c6a668f0A45Ce606c58bAfc7edD4DF21463,18,coinbase_base
SIAM-B147,SIAM,SIAM,0xba71Cb8Ef2d59dE7399745793657838829E0B147,18,coinbase_base
CPI-a2d6,CPI,CPI,0x2FDABd0781324D9f4f042c047063C1DCF925a2d6,9,coinbase_base
BVOLT-cA0c,BVOLT,BVOLT,0x030911E5a61e8E7FDf69d84aeDDF80f5dF6ccA0c,18,coinbase_base
OS-c2bE,OS,OS,0x84616C05F88C4c78583Cb21cFa1C7517DAF7c2bE,18,coinbase_base
BLUE-8d40,BLUE,BLUE,0x5801C902b8c1c018e25310da915E888813488d40,18,coinbase_base
BBOOST-cf72,BBOOST,BBOOST,0x6928EE5aa4020612Df03f148d0816535E519cf72,18,coinbase_base
WF-F33B,WF,WF,0x92E0405a8A719720304f236b51db7fC79349F33B,18,coinbase_base
BASEUP-bDaf,BASEUP,BASEUP,0x4afB52B9ef54E43C2ec5F1998F92219315f5bDaf,18,coinbase_base
BAPE-a027,BAPE,BAPE,0x2573Cfdd2Eb13054812F6C7580E16D0e050aa027,18,coinbase_base
ORCA-81ac,ORCA,ORCA,0xBC170dE8B0C1462c032080B738Fac89C14F681ac,18,coinbase_base
XBase-17b2,XBase,XBase,0x980eB532C374e15C4B8E9C6d950a124C587F17b2,18,coinbase_base
BULLET-9933,BULLET,BULLET,0xc0380A46d714A3E70F7D4d1744e029F6105A9933,3,coinbase_base
PSY-cC8e,PSY,PSY,0x2A89Dcc4F8638D54275fA3dB0fA69336A47dcC8e,18,coinbase_base
BabyCat-b92d,BabyCat,BabyCat,0x2629E5E4df1991331227da8c2C5741924bEDb92d,18,coinbase_base
KUKU-5797,KUKU,KUKU,0xe472263CA547700bD513aFc6F8D05Cb59AB45797,3,coinbase_base
CHEEMS-22e6,CHEEMS,CHEEMS,0x87F5c95e28697b4c7AdD1E671014C01068c022e6,3,coinbase_base
test-f9C8,test,test,0x590EA8ED05816e6F84E746Bd1e648c569C0cf9C8,18,coinbase_base
MUSK-52Ad,MUSK,MUSK,0x6FEcb4d944c235c7046D118297D514E7eC6f52Ad,18,coinbase_base
BASESFM-D4Da,BASESFM,BASESFM,0x41861bCa254dF09678D5010d86653483802BD4Da,18,coinbase_base
MEMEBOT-DD59,MEMEBOT,MEMEBOT,0x3905F874B2dCCd5c461194fCCeE06f17D68ADD59,18,coinbase_base
SFM-65d6,SFM,SFM,0x6635990132E313474528a918a9BB70e3636165d6,18,coinbase_base
PANDA-E3d7,PANDA,PANDA,0x83d28eeab64e540186E195dcE746E4649DDcE3d7,18,coinbase_base
BEAR-3864,BEAR,BEAR,0x19286425bd275036A9c2846f8627AE1EE3053864,18,coinbase_base
ELON-428d,ELON,ELON,0xE646653943b9645d6e46912dC101f6C53821428d,18,coinbase_base
DeMeme-52D0,DeMeme,DeMeme,0x41f1368D4FCa8d131a9f819992bE4833908e52D0,18,coinbase_base
ROSHI-1BF1,ROSHI,ROSHI,0xfe05879F00dDdf763c52ABE88B7d62ddCBf21BF1,18,coinbase_base
XRP-153D,XRP,XRP,0x74171BC29C75388354D8046fE619d63aAc42153D,18,coinbase_base
NOTBALD-6109,NOTBALD,NOTBALD,0x361b8671969BE3055EC774951d9dB22D6B026109,18,coinbase_base
YOTSUBA-1992,YOTSUBA,YOTSUBA,0x0392935AA93220e13e1AECDF27647A6F1cAa1992,18,coinbase_base
UNIBALD-34Db,UNIBALD,UNIBALD,0x1ea821131B46e910D8D1aBA3e005F542D07634Db,18,coinbase_base
KITTY-b7F8,KITTY,KITTY,0x022c6d65E6785C813592c72cda27f607dE57b7F8,18,coinbase_base
BMEME-7f9f,BMEME,BMEME,0x3a10787B63E062FAaa4e59535136c02E7FDf7f9f,18,coinbase_base
HOLA-7E11,HOLA,HOLA,0xe26D8637D0a24592879795c7892dCf256f537E11,18,coinbase_base
POKE-F707,POKE,POKE,0xbA68123C0b15a9c5Bc7B46fe3d8bA899dF60F707,18,coinbase_base
𝕏-A53A,𝕏,𝕏,0x6ecf2911eb3D4A7ecCee9E57eB08C5d69a7DA53A,18,coinbase_base
MeMes-9924,MeMes,MeMes,0x7b396572D0795d4a854fFcAE426C56cF45919924,3,coinbase_base
MooN-b1f7,MooN,MooN,0x01282212Ec91d1303f0D4d7fBB93a95301fEb1f7,18,coinbase_base
BTD-7d7E,BTD,BTD,0x3541dF3Bf048E0761FAbee131b9E2f8153277d7E,18,coinbase_base
BASEUNI-0c04,BASEUNI,BASEUNI,0x845144c3A6B8061C05acAc9aF6B6a05FCF790c04,18,coinbase_base
Pump-b96e,Pump,Pump,0xb0D68cd0d2f8218119201fE31Bd0D8D58cD0b96e,18,coinbase_base
SPRK-46ED,SPRK,SPRK,0x824dfD36F5B18bD3468ec3A51351c9Ed964346ED,18,coinbase_base
가즈아-d046,가즈아,가즈아,0x08de5d50e2C1A0d58a02fE348dF7bdE07B0fd046,18,coinbase_base
test-92Fd,test,test,0x5F5e4210f3C3C8118DB827A4EB08146DE6c592Fd,18,coinbase_base
STONKS-78a4,STONKS,STONKS,0x3F0aF4A02d322cC556B23E733AF3Aa605df778a4,18,coinbase_base
BUNI-B625,BUNI,BUNI,0x69405e10C7A24D35C160Ae1e600C4B3Ad104B625,3,coinbase_base
OGRE-3492,OGRE,OGRE,0xAB8a1c03b8E4e1D21c8Ddd6eDf9e07f26E843492,18,coinbase_base
DFD-35Be,DFD,DFD,0x356177B452dbae18B5a4b43b7B5324bFbae235Be,18,coinbase_base
SHIT-61D1,SHIT,SHIT,0x28096F04212A12d8335d69e55c2eC519c62161D1,18,coinbase_base
FOX-C4e0,FOX,FOX,0x5Da7F589B02ff743D301ED9372F064D9A182C4e0,8,coinbase_base
DOGE-C41b,DOGE,DOGE,0xa4E331a873b209676D4e37D9553f2779803eC41b,18,coinbase_base
CryptoAI-c34d,CryptoAI,CryptoAI,0xF71F3AD5df23Cc78362Cd5Fb312182E1e300c34d,18,coinbase_base
XFBOT-E011,XFBOT,XFBOT,0xAFf968866d4DB0b2b68F44974AE94f1e0FC5E011,18,coinbase_base
DOGEPAW-DD10,DOGEPAW,DOGEPAW,0x88894De47AB90dEC9b9DDF4f50A93d2b4662DD10,18,coinbase_base
MOON-04ed,MOON,MOON,0xBf5e51bd3262C071f081F5844Fc4eb59E39A04ed,9,coinbase_base
MAKI-AEEb,MAKI,MAKI,0x74B1f982F2eB774e5Eff07152181E192C394AEEb,18,coinbase_base
TPEPE-8c81,TPEPE,TPEPE,0x1194f9d8877019b496a2154d5ABCEF6352918c81,18,coinbase_base
VVS-CB9D,VVS,VVS,0x59aaa8951bdA26d38E7e13b4363e398aBF03CB9D,18,coinbase_base
SHIBAX-E326,SHIBAX,SHIBAX,0x8376FD311B2eE5DB730e0ee21f53b22Ece88E326,18,coinbase_base
UNIDX-a1CF,UNIDX,UNIDX,0x6B4712AE9797C199edd44F897cA09BC57628a1CF,18,coinbase_base
YOU-cb98,YOU,YOU,0x0FA70E156Cd3B03aC4080bfe55BD8AB50f5Bcb98,18,coinbase_base
PIPPIN-18ec,PIPPIN,PIPPIN,0xD6167430c5ce5b0614a6a6E39c2d626188a518ec,18,coinbase_base
FRIEND-408C,FRIEND,FRIEND,0xe69775A43CeA30F9b1Ad5D575Cb4725D193D408C,3,coinbase_base
test-1E56,test,test,0xc9C6af99B3a09ADfB2502ad34d076f697c981E56,6,coinbase_base
MOKI-dA3e,MOKI,MOKI,0xc49954D52f1389bB65b87313c62F326902d1dA3e,18,coinbase_base
MOCHI-ca56,MOCHI,MOCHI,0xa4220a2B0Cb10BF5FDC3B8c3D9E13728f5E7ca56,8,coinbase_base
MARK-44c1,MARK,MARK,0xf734EEc9e190450FD56989C56BEfe776Ba3E44c1,18,coinbase_base
NewLimit-64f5,NewLimit,NewLimit,0x3a5261A98B96457a53Ee2d0F4ff50B2DB67764f5,18,coinbase_base
WELL-e916,WELL,WELL,0x77cFaE4F1955EA0092E05cA0114E1395b991e916,18,coinbase_base
NORUG-733A,NORUG,NORUG,0xA9d62E20703E04254767AC31D5D69B520f0f733A,18,coinbase_base
BASED-1AC8,BASED,BASED,0x7d1b04f97dda1FDDF0AD9ef5A606E4a956261AC8,18,coinbase_base
NMS-2904,NMS,NMS,0x6d497D823448567090D9f42835D8DC33E17F2904,9,coinbase_base
unibase-7e2F,unibase,unibase,0xB63Cdf0880EAAf4d1586D347F0D7bec41AcD7e2F,18,coinbase_base
USD Base Coin-a0C1,USD Base Coin,USD Base Coin,0x18D41C98231fb2868A1205D61b29E3eB34b8a0C1,18,coinbase_base
$XXX-2D1f,$XXX,$XXX,0x4c3F3d0e5ADADF1a062CaD7dE73B2299B4652D1f,8,coinbase_base
UNIINU-A9Bf,UNIINU,UNIINU,0xB7629d3E4eefDA019f8EE3A20C2f6959Cc94A9Bf,9,coinbase_base
DIAMOND-9B9F,DIAMOND,DIAMOND,0x4376c94784F10b7A65283F8E3487BB02869d9B9F,18,coinbase_base
MoonX-dC2b,MoonX,MoonX,0xFFb3461A481d768f2d19D2eA3dE5c55d9748dC2b,18,coinbase_base
UNI-5fe2,UNI,UNI,0xB72f3ad792Cb332Df8b0524143102d78f0405fe2,18,coinbase_base
GHOST-FF3A,GHOST,GHOST,0xfcA70cd83B5c761c52433d7db63146eC5273FF3A,18,coinbase_base
CBOT-343C,CBOT,CBOT,0x716912e36cf22c26132ce46c0a4D1655F0e7343C,18,coinbase_base
NSBF-c615,NSBF,NSBF,0x86C8839c4F90a40aB0D7F157c1029b566d82c615,18,coinbase_base
撤池死妈-8EE9,撤池死妈,撤池死妈,0x4A50F3375332636051005716D262f6AF1f858EE9,18,coinbase_base
FLOKUNI-E57C,FLOKUNI,FLOKUNI,0x19892385C2aDEd379Eff40ff14adB54a2Bf8E57C,9,coinbase_base
DONTBUY-209B,DONTBUY,DONTBUY,0x7d7c4A49f87812D5A3743124f02FAb43ccC8209B,9,coinbase_base
FANTOM-8677,FANTOM,FANTOM,0xD1Ce481ef725D15fC61e26cC4c079f906b598677,18,coinbase_base
MeMes-fC92,MeMes,MeMes,0x6946C1629CafD790ADf3988a076100258538fC92,3,coinbase_base
ROSEGOLD-Eb2D,ROSEGOLD,ROSEGOLD,0xe9773947Af6656098D5449959d227a342428Eb2D,18,coinbase_base
BASEUP-9949,BASEUP,BASEUP,0x4A3A60F8a2cB0399215FB52F343A6926a6AB9949,18,coinbase_base
MEDICI-5968,MEDICI,MEDICI,0x27051Ed6E25e1dDA9f03a554F3a6cEC3AE375968,18,coinbase_base
FRIEND-Dfe2,FRIEND,FRIEND,0xC7745BA977bA0c79c62D7BD3E07D29e7A5E1Dfe2,18,coinbase_base
Memes-3a64,Memes,Memes,0xD7b89d7C56ed90E49c02108C3528881BC7893a64,18,coinbase_base
LUNA-E3b8,LUNA,LUNA,0x674B0B6B95A9e6e7135D15DD1DAdffeAc3d5E3b8,18,coinbase_base
LUNA-3bf6,LUNA,LUNA,0x897a628b5d1cD6bEd693E12c70f0dFEAF6a93bf6,18,coinbase_base
XAI-5E5F,XAI,XAI,0x7d8461e7B9509ae35299FC9d1d770f8125f45E5F,18,coinbase_base
BOB-9bb8,BOB,BOB,0x964a74014a609d8C209e6736e39A924b10D99bb8,18,coinbase_base
OWAI-0c1F,OWAI,OWAI,0x03d53fB63a7f3a09Fbb009fAA1d3f52C49880c1F,18,coinbase_base
ACME-0bCD,ACME,ACME,0x186Da313E8F9EeBD06E858cb16cB9546D7fb0bCD,18,coinbase_base
FROG-baE3,FROG,FROG,0x8C4cc4f74C545B4C4960485DBFdabd7f8987baE3,18,coinbase_base
Toshi-4F4b,Toshi,Toshi,0x8086B4a8907c6E132c243387f60BcEe9Adb64F4b,18,coinbase_base
UNIPEPE-8618,UNIPEPE,UNIPEPE,0x9Ec307cE7051d903428D797f7a96791aAf618618,6,coinbase_base
BABY-2657,BABY,BABY,0x53E562b9B7E5E94b81f10e96Ee70Ad06df3D2657,18,coinbase_base
IrisBot-4217,IrisBot,IrisBot,0x60C3d8cF471B3Ec7e17296cd9291f8f415654217,18,coinbase_base
XCL-091B,XCL,XCL,0xF989e48856152d9e6d790bbc305abF979AAC091B,18,coinbase_base
UMoon-77Cc,UMoon,UMoon,0x023c9E3D9F66ba02b1134C2DE33EAd6D3c5277Cc,18,coinbase_base
BITCOIN-e423,BITCOIN,BITCOIN,0x9e97c29Ae4C6FAB85790973697517a3C68DCe423,18,coinbase_base
EPR-0A68,EPR,EPR,0x778e678B12E3CF6FE4284d8919E570F0F49e0A68,18,coinbase_base
GNS-9e89,GNS,GNS,0x5bEDD8Fb043BA371494657788C658d9E79249e89,18,coinbase_base
KEVIN-9D2A,KEVIN,KEVIN,0x5770E72d3CF7Ee15B0859Bc898D3fB71Eb039D2A,18,coinbase_base
BAG-50f1,BAG,BAG,0xF2176125F5b77AD6701aEC70f799335bf49f50f1,18,coinbase_base
OSHARE-F1e6,OSHARE,OSHARE,0xFb625C62a852c918215F9055bD3a92cAAED7F1e6,18,coinbase_base
AMB-Bd1A,AMB,AMB,0x5D3d72171CF705BF95066C712a748e9F53a8Bd1A,18,coinbase_base
APP-5b38,APP,APP,0xC88629bec19d8c06b7e0BF10428c24Eae0625b38,18,coinbase_base
UNICHAD-D4Ba,UNICHAD,UNICHAD,0x77DeC5ca86c12AB9b3a7cE17f3eCB883B468D4Ba,18,coinbase_base
BaseDragon-87B5,BaseDragon,BaseDragon,0x8135A836Ec9E3388a7072F227e19C7e5A4f187B5,18,coinbase_base
PIMP-85E3,PIMP,PIMP,0x5FE5876a1799887012b65708a08d01d9d09785E3,0,coinbase_base
101-5DCf,101,101,0xC3c6c6aa9b4AeDc34d26438dD7266A6d65605DCf,18,coinbase_base
BLUCK-Bd66,BLUCK,BLUCK,0xD0265F152A9C53D3c3C513Ee4AF70d8cCC22Bd66,18,coinbase_base
UNICOIN-33D9,UNICOIN,UNICOIN,0xed4E41093189C3A2b6a805D143a9a3BA556933D9,18,coinbase_base
ToshiPrinter-C7Dc,ToshiPrinter,ToshiPrinter,0x87c4C89eB4e319Ee2e30E79484677c01437CC7Dc,18,coinbase_base
tesr-fD11,tesr,tesr,0x412470509b49EfE409028483b5799300D5f1fD11,18,coinbase_base
UNIX-e1cd,UNIX,UNIX,0xEe2c583EBBC2865eED03E28c5f0C6440326ee1cd,18,coinbase_base
BALD-25a8,BALD,BALD,0x27D2DECb4bFC9C76F0309b8E88dec3a601Fe25a8,18,coinbase_base
WTF-22F1,WTF,WTF,0x940590cE5a5a3D169cF5b37876849E89290422F1,18,coinbase_base
MILADY-d710,MILADY,MILADY,0x869fE12d250f8a6a3a2E4E8ba7c34b9CD1e7d710,18,coinbase_base
BASEDOGE-CDDe,BASEDOGE,BASEDOGE,0x3ED4bB8666D97DDFff83382e0958Ca764D5fCDDe,18,coinbase_base
OHMSTRONG-97B5,OHMSTRONG,OHMSTRONG,0xd8C3303d8792118a87193Ca1f01ad6da7A6397B5,9,coinbase_base
JC-97c0,JC,JC,0xEf9A9ff7EB496CDa9f3FA71Db5807a4559d297c0,18,coinbase_base
ANTICODE-F2fd,ANTICODE,ANTICODE,0xee3E071C22e4eA086e0fDf8bDd861656bB59F2fd,18,coinbase_base
CyberCat-F666,CyberCat,CyberCat,0x48e356f709e9b2f87BBE816857f5dc98e7fcF666,18,coinbase_base
TOMBSHI-Af43,TOMBSHI,TOMBSHI,0x348E8292A85dF2e629F541B58EaDCeEC22C7Af43,18,coinbase_base
KUKU-573b,KUKU,KUKU,0x04170bd897dfb0c3fA533C5d0E6E6b35a6B1573b,3,coinbase_base
GOLD2.0-8F3D,GOLD2.0,GOLD2.0,0x940953f267c70329fd93476bcCE3d661Ae3a8F3D,8,coinbase_base
Memes-c1f6,Memes,Memes,0x37Bd306C95Cf94cE4acd0c9631E07EEb8180c1f6,18,coinbase_base
SEI-B1Db,SEI,SEI,0x7f7595c7f017e77A33B96a4281423C335D01B1Db,18,coinbase_base
DRAGON-2A71,DRAGON,DRAGON,0xdD2Ea5b2aD57a2a53162D182050d01901fE82A71,18,coinbase_base
BUSB-1c86,BUSB,BUSB,0xB521192a79B804EbDc27CD0C6169962E37421c86,18,coinbase_base
BANAN-5013,BANAN,BANAN,0xCc856AbDC5dF8c75570C11f6Ddf3108f0D875013,8,coinbase_base
BASE CHILL-f283,BASE CHILL,BASE CHILL,0x7bEC36d90E7BF6326f86d272712d8d77dc9ef283,18,coinbase_base
0xWallet-D197,0xWallet,0xWallet,0x9D7A9EC72F1feB9f75ebC55402c03377E8F5D197,18,coinbase_base
LPT-1BA5,LPT,LPT,0x1840E857D7830E405e9Bd9AC622aCB69C2841BA5,8,coinbase_base
UNISHIB-3753,UNISHIB,UNISHIB,0x71C8458adb411db401Dfb710A54fC6f6E2583753,18,coinbase_base
UCAT-C238,UCAT,UCAT,0x0520B2B6aAC406F0cbfe4F157f12282e5331C238,18,coinbase_base
ODOS-8AfE,ODOS,ODOS,0x71cf2A05CB1837076594c5Db83436417E12C8AfE,18,coinbase_base
LUNA-4924,LUNA,LUNA,0xDFCF39dd082Dea946fa73AA6844B135a25c14924,18,coinbase_base
(W_W)-810A,(W_W),(W_W),0x9BF0569E905d79C41ef071F26dcE658a2A91810A,18,coinbase_base
ELONvsZUCK-6f35,ELONvsZUCK,ELONvsZUCK,0x8318f53C338786475c836f731AF68a0a04e16f35,9,coinbase_base
X-3223,X,X,0xE134fC0e54110755b8A0790B879525e9e97d3223,9,coinbase_base
MOON-3ad2,MOON,MOON,0x445CC85D8C7AD5CaF6433eBB0738c71E96Ba3ad2,18,coinbase_base
WETH-5860,WETH,WETH,0x71b35ECb35104773537f849FBC353F81303A5860,18,coinbase_base
Las-2B79,Las,Las,0x61269A1A9c216B5f0D6F14D2d576d9BD7c9B2B79,18,coinbase_base
memes-8277,memes,memes,0xE398b421e82F056Cda6A9D89E0BC1c37C48A8277,18,coinbase_base
KOBE-8DC3,KOBE,KOBE,0xE4Becc9938C1Ab721F0a8770c29dF055276A8DC3,18,coinbase_base
BASE-615a,BASE,BASE,0xd07379a755A8f11B57610154861D694b2A0f615a,18,coinbase_base
BAPE-4e3B,BAPE,BAPE,0x4BeD5D80217F8913fb4A23825b3655B2BD5C4e3B,18,coinbase_base
test-76a5,test,test,0x57d0c60284B492cF780e63bb94EC29221E7576a5,9,coinbase_base
4THBASE-2eeF,4THBASE,4THBASE,0x9fcfad26412261483e9819251DB429f6d5f42eeF,18,coinbase_base
BPEPE-a591,BPEPE,BPEPE,0x829a90F2175819Af491a9f064342be7f2173a591,18,coinbase_base
CRYPTO-BF15,CRYPTO,CRYPTO,0xc721eCE2775341fE804DA8ea25072aCeae1CBF15,9,coinbase_base
STARS-3052,STARS,STARS,0xcC54698CF02DFC233AFc0524ecE3Ae57eD603052,18,coinbase_base
ORC-28f0,ORC,ORC,0x4aB6c771632A1a4FD844Af3102D60816fA3428f0,18,coinbase_base
DOGE-2FC2,DOGE,DOGE,0xfFE920630D546127D91662362Ca006Bc679d2FC2,18,coinbase_base
HAIRY-0fE1,HAIRY,HAIRY,0x9bb168e7fF1C0f2FBdD844B4348c755DC7500fE1,18,coinbase_base
SOLANA-0a0e,SOLANA,SOLANA,0x6D7C8203e25FEd9639C504C62437888D9df20a0e,18,coinbase_base
XIXI-c649,XIXI,XIXI,0x650e52Ac086904C58F5703870951B34442F4c649,18,coinbase_base
DENO-f09c,DENO,DENO,0x9dD49cd40F3Ea69791D5d0B05769ffDe707df09c,18,coinbase_base
D-4084,D,D,0x487674D4fc93A647a7953079a2476430EC974084,18,coinbase_base
X-1c72,X,X,0x6067451115b40d49046a17C2f9a6246363F61c72,9,coinbase_base
MAG-BEAD,MAG,MAG,0x2DC1cDa9186a4993bD36dE60D08787c0C382BEAD,18,coinbase_base
Grimace-d80d,Grimace,Grimace,0x2C0D83d5Ffcbe43De5474Ed6555253109Ae2d80d,18,coinbase_base
BOT-B686,BOT,BOT,0x09DeB3CF353186E7A84aBfD7434BF643f77eB686,18,coinbase_base
COSMO-02bD,COSMO,COSMO,0xD92D3c08Cb4ca752d15ca07345EA89ea0e2b02bD,18,coinbase_base
JUMP-027f,JUMP,JUMP,0x7f58F710391f388e45B57EEC26A84c4Da3b5027f,9,coinbase_base
